episode,timesteps,reward,red_car_escaped
16482,59453,994.0,1
16483,59454,994.0,1
16484,59455,994.0,1
16485,59456,994.0,1
16486,59457,994.0,1
16487,59458,994.0,1
16488,59459,994.0,1
16489,59460,994.0,1
16490,59461,994.0,1
16491,59462,999.0,1
16492,59463,994.0,1
16493,59464,994.0,1
16494,59465,994.0,1
16495,59466,994.0,1
16496,59467,994.0,1
16497,59468,999.0,1
16498,59469,994.0,1
16499,59470,994.0,1
16500,59471,994.0,1
16501,59472,999.0,1
16502,59473,994.0,1
16503,59474,999.0,1
16504,59475,994.0,1
16505,59476,994.0,1
16506,59477,999.0,1
16507,59478,994.0,1
16508,59479,994.0,1
16509,59480,994.0,1
16510,59481,994.0,1
16511,59482,994.0,1
16512,59483,994.0,1
16513,59484,994.0,1
16514,59485,994.0,1
16515,59486,994.0,1
16516,59487,994.0,1
16517,59488,994.0,1
16518,59489,994.0,1
16519,59490,994.0,1
16520,59491,999.0,1
16521,59492,994.0,1
16522,59493,994.0,1
16523,59494,994.0,1
16524,59495,994.0,1
16525,59496,994.0,1
16526,59497,994.0,1
16527,59498,994.0,1
16528,59499,994.0,1
16529,59500,999.0,1
16530,59501,994.0,1
16531,59502,994.0,1
16532,59503,994.0,1
16533,59504,994.0,1
16534,59505,994.0,1
16535,59506,994.0,1
16536,59507,994.0,1
16537,59508,994.0,1
16538,59509,999.0,1
16539,59510,994.0,1
16540,59511,994.0,1
16541,59512,994.0,1
16542,59513,994.0,1
16543,59514,994.0,1
16544,59515,994.0,1
16545,59516,994.0,1
16546,59517,994.0,1
16547,59518,999.0,1
16548,59519,994.0,1
16549,59520,999.0,1
16550,59521,994.0,1
16551,59522,994.0,1
16552,59523,994.0,1
16553,59524,994.0,1
16554,59525,994.0,1
16555,59526,994.0,1
16556,59527,994.0,1
16557,59528,994.0,1
16558,59529,994.0,1
16559,59530,994.0,1
16560,59531,994.0,1
16561,59532,994.0,1
16562,59533,999.0,1
16563,59534,994.0,1
16564,59535,994.0,1
16565,59536,994.0,1
16566,59537,994.0,1
16567,59538,994.0,1
16568,59539,994.0,1
16569,59540,994.0,1
16570,59541,999.0,1
16571,59542,994.0,1
16572,59543,994.0,1
16573,59544,999.0,1
16574,59545,999.0,1
16575,59546,994.0,1
16576,59547,999.0,1
16577,59548,994.0,1
16578,59549,999.0,1
16579,59550,994.0,1
16580,59551,994.0,1
16581,59552,994.0,1
16582,59553,999.0,1
16583,59554,994.0,1
16584,59555,994.0,1
16585,59556,994.0,1
16586,59557,999.0,1
16587,59558,994.0,1
16588,59559,994.0,1
16589,59560,994.0,1
16590,59561,994.0,1
16591,59562,994.0,1
16592,59563,994.0,1
16593,59564,999.0,1
16594,59565,999.0,1
16595,59566,994.0,1
16596,59567,994.0,1
16597,59568,994.0,1
16598,59569,994.0,1
16599,59570,994.0,1
16600,59571,994.0,1
16601,59572,994.0,1
16602,59573,994.0,1
16603,59574,994.0,1
16604,59575,994.0,1
16605,59576,994.0,1
16606,59577,999.0,1
16607,59578,994.0,1
16608,59579,994.0,1
16609,59580,994.0,1
16610,59581,994.0,1
16611,59582,994.0,1
16612,59583,994.0,1
16613,59584,994.0,1
16614,59585,999.0,1
16615,59586,994.0,1
16616,59587,994.0,1
16617,59588,994.0,1
16618,59589,994.0,1
16619,59590,994.0,1
16620,59591,994.0,1
16621,59592,994.0,1
16622,59593,994.0,1
16623,59594,999.0,1
16624,59595,994.0,1
16625,59596,994.0,1
16626,59597,994.0,1
16627,59598,994.0,1
16628,59599,994.0,1
16629,59600,994.0,1
16630,59601,994.0,1
16631,59602,999.0,1
16632,59604,998.0,1
16633,59605,999.0,1
16634,59606,994.0,1
16635,59607,999.0,1
16636,59608,999.0,1
16637,59609,994.0,1
16638,59610,994.0,1
16639,59611,994.0,1
16640,59612,994.0,1
16641,59613,994.0,1
16642,59614,994.0,1
16643,59615,994.0,1
16644,59616,994.0,1
16645,59617,999.0,1
16646,59618,994.0,1
16647,59619,994.0,1
16648,59620,994.0,1
16649,59621,994.0,1
16650,59622,994.0,1
16651,59623,994.0,1
16652,59624,999.0,1
16653,59625,994.0,1
16654,59626,994.0,1
16655,59627,994.0,1
16656,59628,994.0,1
16657,59629,994.0,1
16658,59630,994.0,1
16659,59631,994.0,1
16660,59632,994.0,1
16661,59633,994.0,1
16662,59634,999.0,1
16663,59635,994.0,1
16664,59636,999.0,1
16665,59637,994.0,1
16666,59638,994.0,1
16667,59639,994.0,1
16668,59640,994.0,1
16669,59641,994.0,1
16670,59642,999.0,1
16671,59643,994.0,1
16672,59644,994.0,1
16673,59645,999.0,1
16674,59646,994.0,1
16675,59647,994.0,1
16676,59648,994.0,1
16677,59649,999.0,1
16678,59650,994.0,1
16679,59651,994.0,1
16680,59652,994.0,1
16681,59653,999.0,1
16682,59654,994.0,1
16683,59655,994.0,1
16684,59656,994.0,1
16685,59657,999.0,1
16686,59658,994.0,1
16687,59659,994.0,1
16688,59660,994.0,1
16689,59661,994.0,1
16690,59662,994.0,1
16691,59663,999.0,1
16692,59664,994.0,1
16693,59665,994.0,1
16694,59666,994.0,1
16695,59667,994.0,1
16696,59668,999.0,1
16697,59669,994.0,1
16698,59670,994.0,1
16699,59671,994.0,1
16700,59672,999.0,1
16701,59673,994.0,1
16702,59674,994.0,1
16703,59675,999.0,1
16704,59676,999.0,1
16705,59677,994.0,1
16706,59678,999.0,1
16707,59679,994.0,1
16708,59680,994.0,1
16709,59681,994.0,1
16710,59682,994.0,1
16711,59683,994.0,1
16712,59684,994.0,1
16713,59685,994.0,1
16714,59686,999.0,1
16715,59687,994.0,1
16716,59688,994.0,1
16717,59689,994.0,1
16718,59690,994.0,1
16719,59691,994.0,1
16720,59692,999.0,1
16721,59693,994.0,1
16722,59694,999.0,1
16723,59695,994.0,1
16724,59696,994.0,1
16725,59697,994.0,1
16726,59698,994.0,1
16727,59699,994.0,1
16728,59700,994.0,1
16729,59701,994.0,1
16730,59702,994.0,1
16731,59703,994.0,1
16732,59704,994.0,1
16733,59705,994.0,1
16734,59706,994.0,1
16735,59707,994.0,1
16736,59708,994.0,1
16737,59709,994.0,1
16738,59710,994.0,1
16739,59711,999.0,1
16740,59712,994.0,1
16741,59713,994.0,1
16742,59714,994.0,1
16743,59715,999.0,1
16744,59716,994.0,1
16745,59717,994.0,1
16746,59718,994.0,1
16747,59719,994.0,1
16748,59720,994.0,1
16749,59721,994.0,1
16750,59722,994.0,1
16751,59723,994.0,1
16752,59724,999.0,1
16753,59725,994.0,1
16754,59726,994.0,1
16755,59727,994.0,1
16756,59728,994.0,1
16757,59729,994.0,1
16758,59730,994.0,1
16759,59733,997.0,1
16760,59734,994.0,1
16761,59735,994.0,1
16762,59736,999.0,1
16763,59737,994.0,1
16764,59738,994.0,1
16765,59739,994.0,1
16766,59740,994.0,1
16767,59741,994.0,1
16768,59742,994.0,1
16769,59743,994.0,1
16770,59744,994.0,1
16771,59745,994.0,1
16772,59746,994.0,1
16773,59747,994.0,1
16774,59748,994.0,1
16775,59749,994.0,1
16776,59750,994.0,1
16777,59751,994.0,1
16778,59752,994.0,1
16779,59753,994.0,1
16780,59754,994.0,1
16781,59755,994.0,1
16782,59756,994.0,1
16783,59757,994.0,1
16784,59758,994.0,1
16785,59759,994.0,1
16786,59760,994.0,1
16787,59761,994.0,1
16788,59762,994.0,1
16789,59763,994.0,1
16790,59764,994.0,1
16791,59765,994.0,1
16792,59766,999.0,1
16793,59767,994.0,1
16794,59768,994.0,1
16795,59769,994.0,1
16796,59770,994.0,1
16797,59771,994.0,1
16798,59772,994.0,1
16799,59773,999.0,1
16800,59774,994.0,1
16801,59775,994.0,1
16802,59776,994.0,1
16803,59777,999.0,1
16804,59778,999.0,1
16805,59779,994.0,1
16806,59780,994.0,1
16807,59781,994.0,1
16808,59782,994.0,1
16809,59783,994.0,1
16810,59784,994.0,1
16811,59785,994.0,1
16812,59786,994.0,1
16813,59787,994.0,1
16814,59788,994.0,1
16815,59789,994.0,1
16816,59790,994.0,1
16817,59791,994.0,1
16818,59792,999.0,1
16819,59793,994.0,1
16820,59794,994.0,1
16821,59795,994.0,1
16822,59796,994.0,1
16823,59797,994.0,1
16824,59798,994.0,1
16825,59799,994.0,1
16826,59800,999.0,1
16827,59802,998.0,1
16828,59803,994.0,1
16829,59804,994.0,1
16830,59805,994.0,1
16831,59806,994.0,1
16832,59807,994.0,1
16833,59808,994.0,1
16834,59809,994.0,1
16835,59810,994.0,1
16836,59811,994.0,1
16837,59812,994.0,1
16838,59813,999.0,1
16839,59814,994.0,1
16840,59815,994.0,1
16841,59816,994.0,1
16842,59817,994.0,1
16843,59818,994.0,1
16844,59819,994.0,1
16845,59820,994.0,1
16846,59821,999.0,1
16847,59822,999.0,1
16848,59823,994.0,1
16849,59824,994.0,1
16850,59825,994.0,1
16851,59826,994.0,1
16852,59827,994.0,1
16853,59828,994.0,1
16854,59829,994.0,1
16855,59830,994.0,1
16856,59831,999.0,1
16857,59832,994.0,1
16858,59833,999.0,1
16859,59834,994.0,1
16860,59835,994.0,1
16861,59836,994.0,1
16862,59837,994.0,1
16863,59838,994.0,1
16864,59839,999.0,1
16865,59840,994.0,1
16866,59841,994.0,1
16867,59842,999.0,1
16868,59843,994.0,1
16869,59844,994.0,1
16870,59845,994.0,1
16871,59846,994.0,1
16872,59847,994.0,1
16873,59848,999.0,1
16874,59849,994.0,1
16875,59850,994.0,1
16876,59851,994.0,1
16877,59852,994.0,1
16878,59853,994.0,1
16879,59854,994.0,1
16880,59855,994.0,1
16881,59856,994.0,1
16882,59857,994.0,1
16883,59858,999.0,1
16884,59859,994.0,1
16885,59860,994.0,1
16886,59861,999.0,1
16887,59862,994.0,1
16888,59863,994.0,1
16889,59864,999.0,1
16890,59865,994.0,1
16891,59866,994.0,1
16892,59867,994.0,1
16893,59868,994.0,1
16894,59869,994.0,1
16895,59870,994.0,1
16896,59871,994.0,1
16897,59872,994.0,1
16898,59873,994.0,1
16899,59874,999.0,1
16900,59875,994.0,1
16901,59876,994.0,1
16902,59877,994.0,1
16903,59878,994.0,1
16904,59886,967.0,1
16905,59887,994.0,1
16906,59888,994.0,1
16907,59889,994.0,1
16908,59890,994.0,1
16909,59891,994.0,1
16910,59892,994.0,1
16911,59893,994.0,1
16912,59894,994.0,1
16913,59895,994.0,1
16914,59896,994.0,1
16915,59897,994.0,1
16916,59898,999.0,1
16917,59899,994.0,1
16918,59900,994.0,1
16919,59901,994.0,1
16920,59902,994.0,1
16921,59903,999.0,1
16922,59904,994.0,1
16923,59905,994.0,1
16924,59906,994.0,1
16925,59907,994.0,1
16926,59908,994.0,1
16927,59909,994.0,1
16928,59910,994.0,1
16929,59911,994.0,1
16930,59912,994.0,1
16931,59913,994.0,1
16932,59914,999.0,1
16933,59915,999.0,1
16934,59916,994.0,1
16935,59917,999.0,1
16936,59918,994.0,1
16937,59919,994.0,1
16938,59920,999.0,1
16939,59921,999.0,1
16940,59922,994.0,1
16941,59923,994.0,1
16942,59924,994.0,1
16943,59925,994.0,1
16944,59926,994.0,1
16945,59927,994.0,1
16946,59928,994.0,1
16947,59929,994.0,1
16948,59930,994.0,1
16949,59931,994.0,1
16950,59932,999.0,1
16951,59933,994.0,1
16952,59934,994.0,1
16953,59935,994.0,1
16954,59936,994.0,1
16955,59937,994.0,1
16956,59938,994.0,1
16957,59939,999.0,1
16958,59940,994.0,1
16959,59941,994.0,1
16960,59942,994.0,1
16961,59943,994.0,1
16962,59944,994.0,1
16963,59945,994.0,1
16964,59946,994.0,1
16965,59947,994.0,1
16966,59948,994.0,1
16967,59949,994.0,1
16968,59950,994.0,1
16969,59951,994.0,1
16970,59952,994.0,1
16971,59953,994.0,1
16972,59954,994.0,1
16973,59955,994.0,1
16974,59956,994.0,1
16975,59957,994.0,1
16976,59958,999.0,1
16977,59959,994.0,1
16978,59960,994.0,1
16979,59961,994.0,1
16980,59962,994.0,1
16981,59963,999.0,1
16982,59964,994.0,1
16983,59965,999.0,1
16984,59966,999.0,1
16985,59967,994.0,1
16986,59968,994.0,1
16987,59969,994.0,1
16988,59970,994.0,1
16989,59971,999.0,1
16990,59972,994.0,1
16991,59973,994.0,1
16992,59974,994.0,1
16993,59975,994.0,1
16994,59976,994.0,1
16995,59977,994.0,1
16996,59978,994.0,1
16997,59979,994.0,1
16998,59980,994.0,1
16999,59981,994.0,1
17000,59982,994.0,1
17001,59983,994.0,1
17002,59984,994.0,1
17003,59985,994.0,1
17004,59986,994.0,1
17005,59987,994.0,1
17006,59988,994.0,1
17007,59989,999.0,1
17008,59990,994.0,1
17009,59991,994.0,1
17010,59992,994.0,1
17011,59993,994.0,1
17012,59994,994.0,1
17013,59995,994.0,1
17014,59996,994.0,1
17015,59997,999.0,1
17016,59998,994.0,1
17017,59999,994.0,1
17018,60000,994.0,1
17019,60001,999.0,1
17020,60002,994.0,1
17021,60003,994.0,1
17022,60004,994.0,1
17023,60005,999.0,1
17024,60006,994.0,1
17025,60007,994.0,1
17026,60008,994.0,1
17027,60009,994.0,1
17028,60010,994.0,1
17029,60011,994.0,1
17030,60012,999.0,1
17031,60013,994.0,1
17032,60014,994.0,1
17033,60015,994.0,1
17034,60016,994.0,1
17035,60017,994.0,1
17036,60018,994.0,1
17037,60019,994.0,1
17038,60020,994.0,1
17039,60021,994.0,1
17040,60022,994.0,1
17041,60023,994.0,1
17042,60024,994.0,1
17043,60025,994.0,1
17044,60026,999.0,1
17045,60027,994.0,1
17046,60028,994.0,1
17047,60029,999.0,1
17048,60030,999.0,1
17049,60031,994.0,1
17050,60032,994.0,1
17051,60033,994.0,1
17052,60034,999.0,1
17053,60035,994.0,1
17054,60036,994.0,1
17055,60037,994.0,1
17056,60038,994.0,1
17057,60039,994.0,1
17058,60040,994.0,1
17059,60041,994.0,1
17060,60042,994.0,1
17061,60043,994.0,1
17062,60044,994.0,1
17063,60045,994.0,1
17064,60046,994.0,1
17065,60047,999.0,1
17066,60048,994.0,1
17067,60049,994.0,1
17068,60050,994.0,1
17069,60051,994.0,1
17070,60052,994.0,1
17071,60053,994.0,1
17072,60054,994.0,1
17073,60055,994.0,1
17074,60056,994.0,1
17075,60057,994.0,1
17076,60058,994.0,1
17077,60059,994.0,1
17078,60060,999.0,1
17079,60061,994.0,1
17080,60062,994.0,1
17081,60063,994.0,1
17082,60064,994.0,1
17083,60065,994.0,1
17084,60066,994.0,1
17085,60067,994.0,1
17086,60068,994.0,1
17087,60069,994.0,1
17088,60070,994.0,1
17089,60071,994.0,1
17090,60072,994.0,1
17091,60073,994.0,1
17092,60074,994.0,1
17093,60075,994.0,1
17094,60076,994.0,1
17095,60077,999.0,1
17096,60078,994.0,1
17097,60079,994.0,1
17098,60080,999.0,1
17099,60081,994.0,1
17100,60082,994.0,1
17101,60083,994.0,1
17102,60084,994.0,1
17103,60085,994.0,1
17104,60086,994.0,1
17105,60087,994.0,1
17106,60088,999.0,1
17107,60089,994.0,1
17108,60090,994.0,1
17109,60091,994.0,1
17110,60092,994.0,1
17111,60093,994.0,1
17112,60094,994.0,1
17113,60095,994.0,1
17114,60096,994.0,1
17115,60097,994.0,1
17116,60098,994.0,1
17117,60099,994.0,1
17118,60100,994.0,1
17119,60101,994.0,1
17120,60102,994.0,1
17121,60103,994.0,1
17122,60104,994.0,1
17123,60105,994.0,1
17124,60106,994.0,1
17125,60107,994.0,1
17126,60108,994.0,1
17127,60109,994.0,1
17128,60110,999.0,1
17129,60111,999.0,1
17130,60112,994.0,1
17131,60113,994.0,1
17132,60114,999.0,1
17133,60115,994.0,1
17134,60116,994.0,1
17135,60117,994.0,1
17136,60118,994.0,1
17137,60119,994.0,1
17138,60120,994.0,1
17139,60121,999.0,1
17140,60122,994.0,1
17141,60123,994.0,1
17142,60124,999.0,1
17143,60125,994.0,1
17144,60126,994.0,1
17145,60127,994.0,1
17146,60128,994.0,1
17147,60129,994.0,1
17148,60130,999.0,1
17149,60131,994.0,1
17150,60132,994.0,1
17151,60133,999.0,1
17152,60134,994.0,1
17153,60135,994.0,1
17154,60136,994.0,1
17155,60137,994.0,1
17156,60138,994.0,1
17157,60139,994.0,1
17158,60140,994.0,1
17159,60141,994.0,1
17160,60142,994.0,1
17161,60143,994.0,1
17162,60144,999.0,1
17163,60145,994.0,1
17164,60146,994.0,1
17165,60147,994.0,1
17166,60148,994.0,1
17167,60149,994.0,1
17168,60150,994.0,1
17169,60151,994.0,1
17170,60152,994.0,1
17171,60153,994.0,1
17172,60154,994.0,1
17173,60155,994.0,1
17174,60156,994.0,1
17175,60157,999.0,1
17176,60158,994.0,1
17177,60159,994.0,1
17178,60160,994.0,1
17179,60161,994.0,1
17180,60162,994.0,1
17181,60163,994.0,1
17182,60164,994.0,1
17183,60165,994.0,1
17184,60166,994.0,1
17185,60167,994.0,1
17186,60168,994.0,1
17187,60169,994.0,1
17188,60170,994.0,1
17189,60171,994.0,1
17190,60172,994.0,1
17191,60173,994.0,1
17192,60174,994.0,1
17193,60175,994.0,1
17194,60176,994.0,1
17195,60177,999.0,1
17196,60178,994.0,1
17197,60179,994.0,1
17198,60180,994.0,1
17199,60181,994.0,1
17200,60182,999.0,1
17201,60183,994.0,1
17202,60184,994.0,1
17203,60185,994.0,1
17204,60186,999.0,1
17205,60187,994.0,1
17206,60188,994.0,1
17207,60189,994.0,1
17208,60190,994.0,1
17209,60191,994.0,1
17210,60192,994.0,1
17211,60193,994.0,1
17212,60194,999.0,1
17213,60195,994.0,1
17214,60196,999.0,1
17215,60197,994.0,1
17216,60198,999.0,1
17217,60199,994.0,1
17218,60200,994.0,1
17219,60201,994.0,1
17220,60202,994.0,1
17221,60203,999.0,1
17222,60204,994.0,1
17223,60205,999.0,1
17224,60206,994.0,1
17225,60207,994.0,1
17226,60208,994.0,1
17227,60209,994.0,1
17228,60210,994.0,1
17229,60211,994.0,1
17230,60212,994.0,1
17231,60213,994.0,1
17232,60214,994.0,1
17233,60215,994.0,1
17234,60216,994.0,1
17235,60217,994.0,1
17236,60218,999.0,1
17237,60219,999.0,1
17238,60220,994.0,1
17239,60221,994.0,1
17240,60222,999.0,1
17241,60223,994.0,1
17242,60224,994.0,1
17243,60225,999.0,1
17244,60226,994.0,1
17245,60227,994.0,1
17246,60228,999.0,1
17247,60229,994.0,1
17248,60230,999.0,1
17249,60231,994.0,1
17250,60232,994.0,1
17251,60233,999.0,1
17252,60234,994.0,1
17253,60235,999.0,1
17254,60236,994.0,1
17255,60237,994.0,1
17256,60238,994.0,1
17257,60239,994.0,1
17258,60240,994.0,1
17259,60241,994.0,1
17260,60242,994.0,1
17261,60243,994.0,1
17262,60244,994.0,1
17263,60245,994.0,1
17264,60246,994.0,1
17265,60247,994.0,1
17266,60248,999.0,1
17267,60249,994.0,1
17268,60250,994.0,1
17269,60251,994.0,1
17270,60252,999.0,1
17271,60253,994.0,1
17272,60254,994.0,1
17273,60255,994.0,1
17274,60256,994.0,1
17275,60257,994.0,1
17276,60258,994.0,1
17277,60259,994.0,1
17278,60260,999.0,1
17279,60261,999.0,1
17280,60262,994.0,1
17281,60263,994.0,1
17282,60264,999.0,1
17283,60265,994.0,1
17284,60266,994.0,1
17285,60267,994.0,1
17286,60268,994.0,1
17287,60269,994.0,1
17288,60270,994.0,1
17289,60271,994.0,1
17290,60272,994.0,1
17291,60273,994.0,1
17292,60274,994.0,1
17293,60275,999.0,1
17294,60276,994.0,1
17295,60277,999.0,1
17296,60278,994.0,1
17297,60279,994.0,1
17298,60280,994.0,1
17299,60281,994.0,1
17300,60282,994.0,1
17301,60283,994.0,1
17302,60284,994.0,1
17303,60285,994.0,1
17304,60286,994.0,1
17305,60287,994.0,1
17306,60288,994.0,1
17307,60289,994.0,1
17308,60290,994.0,1
17309,60291,999.0,1
17310,60292,994.0,1
17311,60293,994.0,1
17312,60294,994.0,1
17313,60295,994.0,1
17314,60296,994.0,1
17315,60297,994.0,1
17316,60298,999.0,1
17317,60299,999.0,1
17318,60300,994.0,1
17319,60301,999.0,1
17320,60302,994.0,1
17321,60303,994.0,1
17322,60304,994.0,1
17323,60305,994.0,1
17324,60306,994.0,1
17325,60307,994.0,1
17326,60308,999.0,1
17327,60309,994.0,1
17328,60310,994.0,1
17329,60311,994.0,1
17330,60312,994.0,1
17331,60313,994.0,1
17332,60314,994.0,1
17333,60315,994.0,1
17334,60316,999.0,1
17335,60317,999.0,1
17336,60318,994.0,1
17337,60319,994.0,1
17338,60320,999.0,1
17339,60321,994.0,1
17340,60322,994.0,1
17341,60323,999.0,1
17342,60324,994.0,1
17343,60325,994.0,1
17344,60326,994.0,1
17345,60327,994.0,1
17346,60328,994.0,1
17347,60329,994.0,1
17348,60330,994.0,1
17349,60331,994.0,1
17350,60332,994.0,1
17351,60333,994.0,1
17352,60334,994.0,1
17353,60335,994.0,1
17354,60336,994.0,1
17355,60337,994.0,1
17356,60338,994.0,1
17357,60339,994.0,1
17358,60340,994.0,1
17359,60341,994.0,1
17360,60342,994.0,1
17361,60343,994.0,1
17362,60344,994.0,1
17363,60345,994.0,1
17364,60346,999.0,1
17365,60347,999.0,1
17366,60348,994.0,1
17367,60349,994.0,1
17368,60350,994.0,1
17369,60351,994.0,1
17370,60352,994.0,1
17371,60353,999.0,1
17372,60354,999.0,1
17373,60355,999.0,1
17374,60356,994.0,1
17375,60357,994.0,1
17376,60358,994.0,1
17377,60359,994.0,1
17378,60360,994.0,1
17379,60361,994.0,1
17380,60362,994.0,1
17381,60363,994.0,1
17382,60364,994.0,1
17383,60365,994.0,1
17384,60366,994.0,1
17385,60367,994.0,1
17386,60368,994.0,1
17387,60369,994.0,1
17388,60370,999.0,1
17389,60371,994.0,1
17390,60372,994.0,1
17391,60373,994.0,1
17392,60374,994.0,1
17393,60375,994.0,1
17394,60376,994.0,1
17395,60377,994.0,1
17396,60378,994.0,1
17397,60379,994.0,1
17398,60380,994.0,1
17399,60381,999.0,1
17400,60382,994.0,1
17401,60383,994.0,1
17402,60384,994.0,1
17403,60385,994.0,1
17404,60386,999.0,1
17405,60387,994.0,1
17406,60388,994.0,1
17407,60389,994.0,1
17408,60390,994.0,1
17409,60391,994.0,1
17410,60392,994.0,1
17411,60393,994.0,1
17412,60394,994.0,1
17413,60395,994.0,1
17414,60396,994.0,1
17415,60397,999.0,1
17416,60398,994.0,1
17417,60399,994.0,1
17418,60400,994.0,1
17419,60401,994.0,1
17420,60402,994.0,1
17421,60403,999.0,1
17422,60404,994.0,1
17423,60405,994.0,1
17424,60406,994.0,1
17425,60409,992.0,1
17426,60410,994.0,1
17427,60411,994.0,1
17428,60412,994.0,1
17429,60413,999.0,1
17430,60414,994.0,1
17431,60415,994.0,1
17432,60416,994.0,1
17433,60417,994.0,1
17434,60418,999.0,1
17435,60419,994.0,1
17436,60420,994.0,1
17437,60421,994.0,1
17438,60422,994.0,1
17439,60423,994.0,1
17440,60424,994.0,1
17441,60425,999.0,1
17442,60426,994.0,1
17443,60427,994.0,1
17444,60428,994.0,1
17445,60429,994.0,1
17446,60430,994.0,1
17447,60431,994.0,1
17448,60432,994.0,1
17449,60433,999.0,1
17450,60434,994.0,1
17451,60435,994.0,1
17452,60436,999.0,1
17453,60437,994.0,1
17454,60438,994.0,1
17455,60439,994.0,1
17456,60440,994.0,1
17457,60441,994.0,1
17458,60442,994.0,1
17459,60443,994.0,1
17460,60444,994.0,1
17461,60445,994.0,1
17462,60446,994.0,1
17463,60447,994.0,1
17464,60448,994.0,1
17465,60449,994.0,1
17466,60450,994.0,1
17467,60451,994.0,1
17468,60452,999.0,1
17469,60453,994.0,1
17470,60454,994.0,1
17471,60455,994.0,1
17472,60456,994.0,1
17473,60458,998.0,1
17474,60459,999.0,1
17475,60460,999.0,1
17476,60461,999.0,1
17477,60462,999.0,1
17478,60463,994.0,1
17479,60464,999.0,1
17480,60465,994.0,1
17481,60466,994.0,1
17482,60467,994.0,1
17483,60468,994.0,1
17484,60469,994.0,1
17485,60470,999.0,1
17486,60471,999.0,1
17487,60472,994.0,1
17488,60473,994.0,1
17489,60474,999.0,1
17490,60475,999.0,1
17491,60476,994.0,1
17492,60477,994.0,1
17493,60478,994.0,1
17494,60479,994.0,1
17495,60480,994.0,1
17496,60481,994.0,1
17497,60482,994.0,1
17498,60483,994.0,1
17499,60484,994.0,1
17500,60485,994.0,1
17501,60486,999.0,1
17502,60487,994.0,1
17503,60488,994.0,1
17504,60489,994.0,1
17505,60490,994.0,1
17506,60491,994.0,1
17507,60492,994.0,1
17508,60493,994.0,1
17509,60494,994.0,1
17510,60495,994.0,1
17511,60496,999.0,1
17512,60497,994.0,1
17513,60498,994.0,1
17514,60499,994.0,1
17515,60500,994.0,1
17516,60501,994.0,1
17517,60502,999.0,1
17518,60503,994.0,1
17519,60504,994.0,1
17520,60505,994.0,1
17521,60506,994.0,1
17522,60507,994.0,1
17523,60508,994.0,1
17524,60509,994.0,1
17525,60510,994.0,1
17526,60511,994.0,1
17527,60512,994.0,1
17528,60513,994.0,1
17529,60514,994.0,1
17530,60515,994.0,1
17531,60516,994.0,1
17532,60517,994.0,1
17533,60518,994.0,1
17534,60519,999.0,1
17535,60520,994.0,1
17536,60521,994.0,1
17537,60522,999.0,1
17538,60523,999.0,1
17539,60524,994.0,1
17540,60525,999.0,1
17541,60526,994.0,1
17542,60527,994.0,1
17543,60528,994.0,1
17544,60529,994.0,1
17545,60530,994.0,1
17546,60531,994.0,1
17547,60532,994.0,1
17548,60533,994.0,1
17549,60537,991.0,1
17550,60538,999.0,1
17551,60539,994.0,1
17552,60540,994.0,1
17553,60541,994.0,1
17554,60542,994.0,1
17555,60543,994.0,1
17556,60544,994.0,1
17557,60545,994.0,1
17558,60546,994.0,1
17559,60547,994.0,1
17560,60548,994.0,1
17561,60549,994.0,1
17562,60550,994.0,1
17563,60551,994.0,1
17564,60552,994.0,1
17565,60553,994.0,1
17566,60554,994.0,1
17567,60555,994.0,1
17568,60556,999.0,1
17569,60557,994.0,1
17570,60558,994.0,1
17571,60559,999.0,1
17572,60560,994.0,1
17573,60561,994.0,1
17574,60562,999.0,1
17575,60563,999.0,1
17576,60564,994.0,1
17577,60565,994.0,1
17578,60566,994.0,1
17579,60567,994.0,1
17580,60568,994.0,1
17581,60569,994.0,1
17582,60570,999.0,1
17583,60571,994.0,1
17584,60572,999.0,1
17585,60575,992.0,1
17586,60576,999.0,1
17587,60577,994.0,1
17588,60578,994.0,1
17589,60579,999.0,1
17590,60580,994.0,1
17591,60581,994.0,1
17592,60582,994.0,1
17593,60583,999.0,1
17594,60584,994.0,1
17595,60585,994.0,1
17596,60586,994.0,1
17597,60587,994.0,1
17598,60588,994.0,1
17599,60589,999.0,1
17600,60590,994.0,1
17601,60591,994.0,1
17602,60592,994.0,1
17603,60593,994.0,1
17604,60594,999.0,1
17605,60595,994.0,1
17606,60596,994.0,1
17607,60597,994.0,1
17608,60598,994.0,1
17609,60599,999.0,1
17610,60600,999.0,1
17611,60601,994.0,1
17612,60602,999.0,1
17613,60603,994.0,1
17614,60604,994.0,1
17615,60605,994.0,1
17616,60606,994.0,1
17617,60607,994.0,1
17618,60608,994.0,1
17619,60609,994.0,1
17620,60610,994.0,1
17621,60611,994.0,1
17622,60612,994.0,1
17623,60613,994.0,1
17624,60614,994.0,1
17625,60615,994.0,1
17626,60616,999.0,1
17627,60617,994.0,1
17628,60618,994.0,1
17629,60619,994.0,1
17630,60620,994.0,1
17631,60621,999.0,1
17632,60622,994.0,1
17633,60623,994.0,1
17634,60624,999.0,1
17635,60625,994.0,1
17636,60626,994.0,1
17637,60627,994.0,1
17638,60628,994.0,1
17639,60629,999.0,1
17640,60630,994.0,1
17641,60631,994.0,1
17642,60632,994.0,1
17643,60633,999.0,1
17644,60634,994.0,1
17645,60635,994.0,1
17646,60636,999.0,1
