episode,timesteps,reward,red_car_escaped
10973,44842,999.0,1
10974,44843,994.0,1
10975,44844,994.0,1
10976,44845,994.0,1
10977,44846,994.0,1
10978,44847,994.0,1
10979,44848,994.0,1
10980,44849,994.0,1
10981,44850,994.0,1
10982,44851,994.0,1
10983,44852,994.0,1
10984,44853,999.0,1
10985,44855,998.0,1
10986,44856,994.0,1
10987,44857,994.0,1
10988,44858,994.0,1
10989,44859,994.0,1
10990,44860,994.0,1
10991,44861,994.0,1
10992,44862,994.0,1
10993,44863,994.0,1
10994,44864,994.0,1
10995,44865,994.0,1
10996,44866,994.0,1
10997,44867,994.0,1
10998,44868,994.0,1
10999,44869,999.0,1
11000,44870,994.0,1
11001,44871,994.0,1
11002,44872,994.0,1
11003,44873,994.0,1
11004,44874,994.0,1
11005,44875,999.0,1
11006,44876,994.0,1
11007,44877,994.0,1
11008,44878,994.0,1
11009,44879,994.0,1
11010,44880,994.0,1
11011,44881,994.0,1
11012,44882,994.0,1
11013,44883,994.0,1
11014,44884,994.0,1
11015,44885,994.0,1
11016,44886,994.0,1
11017,44887,994.0,1
11018,44888,994.0,1
11019,44889,994.0,1
11020,44890,994.0,1
11021,44891,994.0,1
11022,44892,999.0,1
11023,44893,994.0,1
11024,44894,994.0,1
11025,44895,994.0,1
11026,44896,999.0,1
11027,44897,999.0,1
11028,44898,994.0,1
11029,44899,994.0,1
11030,44900,994.0,1
11031,44901,994.0,1
11032,44902,994.0,1
11033,44903,994.0,1
11034,44904,994.0,1
11035,44905,994.0,1
11036,44906,994.0,1
11037,44907,994.0,1
11038,44908,999.0,1
11039,44909,994.0,1
11040,44910,994.0,1
11041,44911,994.0,1
11042,44912,994.0,1
11043,44913,994.0,1
11044,44914,994.0,1
11045,44915,994.0,1
11046,44916,994.0,1
11047,44917,994.0,1
11048,44918,994.0,1
11049,44919,994.0,1
11050,44920,994.0,1
11051,44921,994.0,1
11052,44922,994.0,1
11053,44923,994.0,1
11054,44924,999.0,1
11055,44925,994.0,1
11056,44926,994.0,1
11057,44927,994.0,1
11058,44928,994.0,1
11059,44929,994.0,1
11060,44930,994.0,1
11061,44931,994.0,1
11062,44932,994.0,1
11063,44933,999.0,1
11064,44934,994.0,1
11065,44935,994.0,1
11066,44936,994.0,1
11067,44937,994.0,1
11068,44938,994.0,1
11069,44939,994.0,1
11070,44940,994.0,1
11071,44941,994.0,1
11072,44942,999.0,1
11073,44943,994.0,1
11074,44944,994.0,1
11075,44945,994.0,1
11076,44946,994.0,1
11077,44947,994.0,1
11078,44948,999.0,1
11079,44949,994.0,1
11080,44950,994.0,1
11081,44951,999.0,1
11082,44952,999.0,1
11083,44953,994.0,1
11084,44954,994.0,1
11085,44955,994.0,1
11086,44956,994.0,1
11087,44957,994.0,1
11088,44958,994.0,1
11089,44959,994.0,1
11090,44960,999.0,1
11091,44961,994.0,1
11092,44962,994.0,1
11093,44963,999.0,1
11094,44964,994.0,1
11095,44965,994.0,1
11096,44966,994.0,1
11097,44967,994.0,1
11098,44968,994.0,1
11099,44969,994.0,1
11100,44970,999.0,1
11101,44971,994.0,1
11102,44972,994.0,1
11103,44973,994.0,1
11104,44974,994.0,1
11105,44975,994.0,1
11106,44976,994.0,1
11107,44977,994.0,1
11108,44978,994.0,1
11109,44979,994.0,1
11110,44980,994.0,1
11111,44981,994.0,1
11112,44982,994.0,1
11113,44983,994.0,1
11114,44984,994.0,1
11115,44985,994.0,1
11116,44986,999.0,1
11117,44987,994.0,1
11118,44988,994.0,1
11119,44989,994.0,1
11120,44990,994.0,1
11121,44991,999.0,1
11122,44992,994.0,1
11123,44993,994.0,1
11124,44994,994.0,1
11125,44995,994.0,1
11126,44996,994.0,1
11127,44997,994.0,1
11128,44998,994.0,1
11129,44999,994.0,1
11130,45000,999.0,1
11131,45001,994.0,1
11132,45002,994.0,1
11133,45003,999.0,1
11134,45004,994.0,1
11135,45005,994.0,1
11136,45006,994.0,1
11137,45007,994.0,1
11138,45008,994.0,1
11139,45009,994.0,1
11140,45010,994.0,1
11141,45011,994.0,1
11142,45012,994.0,1
11143,45013,994.0,1
11144,45014,994.0,1
11145,45015,994.0,1
11146,45016,994.0,1
11147,45017,994.0,1
11148,45018,994.0,1
11149,45019,994.0,1
11150,45020,994.0,1
11151,45021,999.0,1
11152,45022,999.0,1
11153,45023,994.0,1
11154,45024,994.0,1
11155,45025,994.0,1
11156,45026,994.0,1
11157,45027,994.0,1
11158,45028,994.0,1
11159,45029,994.0,1
11160,45030,994.0,1
11161,45031,994.0,1
11162,45032,999.0,1
11163,45033,994.0,1
11164,45034,994.0,1
11165,45035,994.0,1
11166,45036,999.0,1
11167,45037,994.0,1
11168,45038,994.0,1
11169,45039,994.0,1
11170,45040,994.0,1
11171,45041,999.0,1
11172,45042,994.0,1
11173,45043,994.0,1
11174,45044,994.0,1
11175,45045,994.0,1
11176,45046,999.0,1
11177,45047,994.0,1
11178,45048,994.0,1
11179,45049,994.0,1
11180,45050,994.0,1
11181,45051,994.0,1
11182,45052,994.0,1
11183,45053,994.0,1
11184,45054,994.0,1
11185,45055,994.0,1
11186,45056,994.0,1
11187,45057,994.0,1
11188,45058,999.0,1
11189,45059,994.0,1
11190,45060,994.0,1
11191,45061,994.0,1
11192,45062,999.0,1
11193,45063,999.0,1
11194,45064,994.0,1
11195,45065,994.0,1
11196,45066,999.0,1
11197,45067,999.0,1
11198,45068,994.0,1
11199,45069,994.0,1
11200,45070,994.0,1
11201,45071,999.0,1
11202,45072,994.0,1
11203,45073,994.0,1
11204,45074,994.0,1
11205,45075,994.0,1
11206,45076,994.0,1
11207,45077,994.0,1
11208,45078,994.0,1
11209,45079,994.0,1
11210,45080,994.0,1
11211,45081,999.0,1
11212,45082,994.0,1
11213,45083,994.0,1
11214,45084,994.0,1
11215,45085,994.0,1
11216,45086,994.0,1
11217,45087,999.0,1
11218,45088,994.0,1
11219,45089,994.0,1
11220,45090,999.0,1
11221,45091,994.0,1
11222,45092,994.0,1
11223,45093,994.0,1
11224,45094,994.0,1
11225,45095,994.0,1
11226,45096,994.0,1
11227,45097,994.0,1
11228,45098,994.0,1
11229,45099,994.0,1
11230,45100,994.0,1
11231,45101,994.0,1
11232,45102,994.0,1
11233,45103,994.0,1
11234,45104,994.0,1
11235,45105,994.0,1
11236,45106,999.0,1
11237,45107,999.0,1
11238,45108,994.0,1
11239,45109,994.0,1
11240,45110,999.0,1
11241,45111,994.0,1
11242,45112,994.0,1
11243,45113,994.0,1
11244,45114,994.0,1
11245,45115,994.0,1
11246,45116,994.0,1
11247,45117,999.0,1
11248,45118,994.0,1
11249,45119,994.0,1
11250,45120,994.0,1
11251,45121,994.0,1
11252,45122,999.0,1
11253,45123,994.0,1
11254,45124,994.0,1
11255,45125,994.0,1
11256,45126,994.0,1
11257,45127,994.0,1
11258,45128,994.0,1
11259,45129,994.0,1
11260,45130,999.0,1
11261,45131,994.0,1
11262,45132,994.0,1
11263,45133,994.0,1
11264,45134,994.0,1
11265,45135,994.0,1
11266,45136,994.0,1
11267,45137,994.0,1
11268,45138,994.0,1
11269,45139,994.0,1
11270,45140,994.0,1
11271,45141,994.0,1
11272,45142,994.0,1
11273,45143,994.0,1
11274,45144,994.0,1
11275,45145,994.0,1
11276,45146,994.0,1
11277,45147,994.0,1
11278,45148,994.0,1
11279,45149,994.0,1
11280,45150,994.0,1
11281,45151,994.0,1
11282,45152,994.0,1
11283,45153,994.0,1
11284,45154,994.0,1
11285,45155,994.0,1
11286,45156,994.0,1
11287,45157,994.0,1
11288,45158,994.0,1
11289,45159,999.0,1
11290,45160,994.0,1
11291,45161,994.0,1
11292,45162,994.0,1
11293,45163,994.0,1
11294,45164,994.0,1
11295,45165,994.0,1
11296,45166,994.0,1
11297,45168,998.0,1
11298,45169,999.0,1
11299,45170,994.0,1
11300,45171,994.0,1
11301,45172,994.0,1
11302,45173,994.0,1
11303,45174,999.0,1
11304,45175,994.0,1
11305,45176,999.0,1
11306,45177,994.0,1
11307,45178,994.0,1
11308,45179,994.0,1
11309,45180,994.0,1
11310,45181,994.0,1
11311,45182,994.0,1
11312,45183,999.0,1
11313,45184,994.0,1
11314,45185,999.0,1
11315,45186,994.0,1
11316,45187,994.0,1
11317,45188,999.0,1
11318,45189,999.0,1
11319,45190,994.0,1
11320,45191,994.0,1
11321,45192,994.0,1
11322,45193,994.0,1
11323,45194,999.0,1
11324,45195,994.0,1
11325,45196,999.0,1
11326,45197,994.0,1
11327,45198,994.0,1
11328,45199,994.0,1
11329,45200,994.0,1
11330,45201,994.0,1
11331,45202,999.0,1
11332,45203,994.0,1
11333,45204,994.0,1
11334,45205,994.0,1
11335,45206,994.0,1
11336,45207,994.0,1
11337,45208,999.0,1
11338,45209,994.0,1
11339,45210,994.0,1
11340,45211,994.0,1
11341,45212,994.0,1
11342,45213,994.0,1
11343,45214,994.0,1
11344,45215,994.0,1
11345,45216,999.0,1
11346,45217,999.0,1
11347,45218,994.0,1
11348,45219,994.0,1
11349,45220,994.0,1
11350,45221,994.0,1
11351,45222,994.0,1
11352,45223,994.0,1
11353,45224,994.0,1
11354,45225,994.0,1
11355,45226,994.0,1
11356,45227,994.0,1
11357,45228,999.0,1
11358,45229,999.0,1
11359,45230,994.0,1
11360,45231,994.0,1
11361,45232,994.0,1
11362,45233,994.0,1
11363,45234,994.0,1
11364,45235,999.0,1
11365,45236,994.0,1
11366,45237,994.0,1
11367,45238,994.0,1
11368,45239,994.0,1
11369,45240,994.0,1
11370,45241,999.0,1
11371,45242,994.0,1
11372,45243,994.0,1
11373,45244,994.0,1
11374,45245,994.0,1
11375,45246,994.0,1
11376,45247,994.0,1
11377,45248,994.0,1
11378,45249,994.0,1
11379,45250,994.0,1
11380,45251,999.0,1
11381,45252,994.0,1
11382,45253,994.0,1
11383,45254,994.0,1
11384,45255,994.0,1
11385,45256,994.0,1
11386,45257,994.0,1
11387,45258,999.0,1
11388,45259,999.0,1
11389,45260,994.0,1
11390,45261,994.0,1
11391,45262,994.0,1
11392,45263,994.0,1
11393,45264,994.0,1
11394,45265,994.0,1
11395,45266,994.0,1
11396,45267,994.0,1
11397,45268,999.0,1
11398,45269,994.0,1
11399,45270,994.0,1
11400,45271,994.0,1
11401,45272,994.0,1
11402,45273,994.0,1
11403,45274,994.0,1
11404,45275,994.0,1
11405,45276,999.0,1
11406,45277,994.0,1
11407,45278,994.0,1
11408,45279,994.0,1
11409,45280,994.0,1
11410,45281,994.0,1
11411,45282,994.0,1
11412,45283,994.0,1
11413,45284,994.0,1
11414,45285,994.0,1
11415,45286,994.0,1
11416,45287,994.0,1
11417,45288,994.0,1
11418,45289,994.0,1
11419,45290,994.0,1
11420,45291,994.0,1
11421,45292,994.0,1
11422,45293,994.0,1
11423,45294,994.0,1
11424,45295,994.0,1
11425,45296,994.0,1
11426,45297,994.0,1
11427,45298,994.0,1
11428,45299,994.0,1
11429,45300,994.0,1
11430,45301,994.0,1
11431,45302,999.0,1
11432,45303,994.0,1
11433,45304,994.0,1
11434,45305,994.0,1
11435,45306,999.0,1
11436,45307,994.0,1
11437,45308,994.0,1
11438,45309,994.0,1
11439,45310,994.0,1
11440,45311,994.0,1
11441,45312,994.0,1
11442,45313,994.0,1
11443,45314,994.0,1
11444,45315,994.0,1
11445,45316,994.0,1
11446,45317,994.0,1
11447,45318,994.0,1
11448,45319,994.0,1
11449,45320,994.0,1
11450,45321,994.0,1
11451,45322,999.0,1
11452,45323,999.0,1
11453,45324,994.0,1
11454,45325,994.0,1
11455,45326,994.0,1
11456,45327,994.0,1
11457,45328,994.0,1
11458,45329,994.0,1
11459,45330,999.0,1
11460,45331,994.0,1
11461,45332,994.0,1
11462,45333,994.0,1
11463,45334,994.0,1
11464,45335,994.0,1
11465,45336,994.0,1
11466,45337,994.0,1
11467,45338,994.0,1
11468,45339,994.0,1
11469,45340,994.0,1
11470,45341,994.0,1
11471,45342,994.0,1
11472,45343,994.0,1
11473,45344,994.0,1
11474,45345,994.0,1
11475,45346,994.0,1
11476,45347,994.0,1
11477,45348,994.0,1
11478,45349,994.0,1
11479,45350,994.0,1
11480,45351,994.0,1
11481,45352,999.0,1
11482,45353,994.0,1
11483,45354,999.0,1
11484,45355,994.0,1
11485,45356,994.0,1
11486,45359,992.0,1
11487,45360,999.0,1
11488,45361,994.0,1
11489,45362,994.0,1
11490,45363,994.0,1
11491,45364,994.0,1
11492,45365,994.0,1
11493,45366,994.0,1
11494,45367,994.0,1
11495,45368,999.0,1
11496,45369,994.0,1
11497,45370,999.0,1
11498,45371,994.0,1
11499,45372,994.0,1
11500,45373,999.0,1
11501,45374,994.0,1
11502,45375,994.0,1
11503,45376,994.0,1
11504,45377,994.0,1
11505,45378,994.0,1
11506,45379,999.0,1
11507,45380,994.0,1
11508,45381,994.0,1
11509,45382,999.0,1
11510,45383,994.0,1
11511,45384,994.0,1
11512,45385,994.0,1
11513,45386,994.0,1
11514,45387,994.0,1
11515,45388,994.0,1
11516,45389,994.0,1
11517,45390,994.0,1
11518,45391,994.0,1
11519,45392,994.0,1
11520,45393,994.0,1
11521,45394,994.0,1
11522,45395,994.0,1
11523,45396,999.0,1
11524,45397,994.0,1
11525,45398,994.0,1
11526,45399,994.0,1
11527,45400,994.0,1
11528,45401,994.0,1
11529,45402,994.0,1
11530,45403,999.0,1
11531,45404,994.0,1
11532,45405,999.0,1
11533,45406,994.0,1
11534,45407,994.0,1
11535,45408,999.0,1
11536,45409,994.0,1
11537,45410,994.0,1
11538,45411,994.0,1
11539,45412,994.0,1
11540,45413,994.0,1
11541,45414,994.0,1
11542,45415,994.0,1
11543,45416,999.0,1
11544,45417,994.0,1
11545,45418,994.0,1
11546,45419,994.0,1
11547,45420,994.0,1
11548,45421,994.0,1
11549,45422,994.0,1
11550,45423,994.0,1
11551,45424,999.0,1
11552,45425,999.0,1
11553,45426,994.0,1
11554,45427,994.0,1
11555,45428,999.0,1
11556,45429,999.0,1
11557,45430,994.0,1
11558,45431,994.0,1
11559,45432,999.0,1
11560,45433,994.0,1
11561,45434,994.0,1
11562,45435,994.0,1
11563,45436,994.0,1
11564,45437,994.0,1
11565,45438,994.0,1
11566,45439,994.0,1
11567,45440,999.0,1
11568,45441,994.0,1
11569,45442,994.0,1
11570,45443,994.0,1
11571,45444,994.0,1
11572,45445,994.0,1
11573,45446,994.0,1
11574,45447,994.0,1
11575,45448,994.0,1
11576,45449,994.0,1
11577,45450,999.0,1
11578,45451,999.0,1
11579,45452,994.0,1
11580,45453,994.0,1
11581,45454,994.0,1
11582,45455,999.0,1
11583,45456,994.0,1
11584,45457,994.0,1
11585,45458,994.0,1
11586,45459,999.0,1
11587,45460,999.0,1
11588,45461,994.0,1
11589,45462,994.0,1
11590,45463,994.0,1
11591,45464,999.0,1
11592,45465,994.0,1
11593,45466,994.0,1
11594,45467,994.0,1
11595,45468,994.0,1
11596,45469,994.0,1
11597,45470,999.0,1
11598,45471,994.0,1
11599,45472,994.0,1
11600,45473,994.0,1
11601,45474,994.0,1
11602,45475,999.0,1
11603,45476,994.0,1
11604,45477,994.0,1
11605,45478,994.0,1
11606,45479,994.0,1
11607,45480,994.0,1
11608,45481,994.0,1
11609,45482,994.0,1
11610,45483,994.0,1
11611,45484,994.0,1
11612,45485,994.0,1
11613,45486,994.0,1
11614,45487,994.0,1
11615,45488,999.0,1
11616,45489,994.0,1
11617,45490,994.0,1
11618,45491,994.0,1
11619,45492,994.0,1
11620,45493,994.0,1
11621,45494,994.0,1
11622,45495,994.0,1
11623,45496,999.0,1
11624,45497,994.0,1
11625,45498,994.0,1
11626,45499,994.0,1
11627,45500,994.0,1
11628,45501,994.0,1
11629,45502,994.0,1
11630,45503,999.0,1
11631,45504,994.0,1
11632,45505,994.0,1
11633,45506,994.0,1
11634,45507,994.0,1
11635,45508,994.0,1
11636,45509,994.0,1
11637,45510,994.0,1
11638,45511,994.0,1
11639,45512,994.0,1
11640,45513,994.0,1
11641,45514,999.0,1
11642,45515,994.0,1
11643,45516,994.0,1
11644,45517,994.0,1
11645,45518,994.0,1
11646,45519,994.0,1
11647,45520,994.0,1
11648,45521,994.0,1
11649,45522,999.0,1
11650,45523,994.0,1
11651,45524,994.0,1
11652,45525,994.0,1
11653,45526,994.0,1
11654,45527,994.0,1
11655,45528,994.0,1
11656,45529,994.0,1
11657,45530,994.0,1
11658,45531,994.0,1
11659,45532,994.0,1
11660,45533,999.0,1
11661,45534,994.0,1
11662,45535,994.0,1
11663,45536,999.0,1
11664,45537,994.0,1
11665,45538,999.0,1
11666,45539,994.0,1
11667,45540,994.0,1
11668,45541,994.0,1
11669,45542,994.0,1
11670,45543,994.0,1
11671,45544,994.0,1
11672,45545,994.0,1
11673,45546,994.0,1
11674,45547,994.0,1
11675,45549,998.0,1
11676,45550,994.0,1
11677,45551,994.0,1
11678,45552,994.0,1
11679,45553,999.0,1
11680,45554,994.0,1
11681,45555,994.0,1
11682,45556,994.0,1
11683,45557,994.0,1
11684,45558,994.0,1
11685,45559,994.0,1
11686,45560,994.0,1
11687,45561,994.0,1
11688,45562,994.0,1
11689,45563,994.0,1
11690,45564,994.0,1
11691,45565,994.0,1
11692,45566,994.0,1
11693,45567,994.0,1
11694,45568,994.0,1
11695,45569,994.0,1
11696,45570,994.0,1
11697,45571,994.0,1
11698,45572,994.0,1
11699,45573,994.0,1
11700,45574,994.0,1
11701,45575,994.0,1
11702,45576,994.0,1
11703,45577,994.0,1
11704,45578,994.0,1
11705,45579,994.0,1
11706,45580,994.0,1
11707,45581,994.0,1
11708,45582,994.0,1
11709,45583,994.0,1
11710,45584,994.0,1
11711,45585,994.0,1
11712,45586,994.0,1
11713,45587,994.0,1
11714,45588,994.0,1
11715,45589,994.0,1
11716,45590,994.0,1
11717,45591,994.0,1
11718,45592,999.0,1
11719,45593,994.0,1
11720,45594,999.0,1
11721,45595,994.0,1
11722,45596,999.0,1
11723,45597,994.0,1
11724,45598,994.0,1
11725,45599,994.0,1
11726,45600,994.0,1
11727,45601,999.0,1
11728,45602,994.0,1
11729,45603,994.0,1
11730,45604,994.0,1
11731,45605,994.0,1
11732,45606,994.0,1
11733,45607,994.0,1
11734,45608,994.0,1
11735,45609,994.0,1
11736,45610,994.0,1
11737,45611,994.0,1
11738,45612,994.0,1
11739,45613,994.0,1
11740,45614,994.0,1
11741,45615,994.0,1
11742,45616,994.0,1
11743,45617,994.0,1
11744,45618,994.0,1
11745,45619,994.0,1
11746,45620,994.0,1
11747,45621,994.0,1
11748,45622,994.0,1
11749,45623,999.0,1
11750,45624,994.0,1
11751,45625,994.0,1
11752,45626,999.0,1
11753,45627,994.0,1
11754,45628,994.0,1
11755,45629,999.0,1
11756,45630,999.0,1
11757,45631,994.0,1
11758,45632,994.0,1
11759,45633,994.0,1
11760,45634,994.0,1
11761,45635,994.0,1
11762,45636,994.0,1
11763,45637,999.0,1
11764,45638,994.0,1
11765,45639,994.0,1
11766,45640,994.0,1
11767,45641,999.0,1
11768,45642,994.0,1
11769,45643,994.0,1
11770,45644,994.0,1
11771,45645,994.0,1
11772,45647,998.0,1
11773,45648,994.0,1
11774,45649,994.0,1
11775,45650,994.0,1
11776,45651,994.0,1
11777,45652,994.0,1
11778,45653,994.0,1
11779,45654,994.0,1
11780,45656,998.0,1
11781,45657,994.0,1
11782,45658,994.0,1
11783,45659,994.0,1
11784,45660,994.0,1
11785,45661,999.0,1
11786,45662,994.0,1
11787,45663,994.0,1
11788,45664,994.0,1
11789,45665,994.0,1
11790,45666,994.0,1
11791,45667,994.0,1
11792,45668,994.0,1
11793,45669,999.0,1
11794,45670,994.0,1
11795,45671,994.0,1
11796,45672,999.0,1
11797,45673,999.0,1
11798,45674,994.0,1
11799,45675,994.0,1
11800,45676,994.0,1
11801,45677,994.0,1
11802,45678,994.0,1
11803,45679,994.0,1
11804,45680,994.0,1
11805,45681,994.0,1
11806,45682,999.0,1
11807,45683,994.0,1
11808,45684,994.0,1
11809,45685,994.0,1
11810,45686,994.0,1
11811,45687,994.0,1
11812,45688,994.0,1
11813,45689,994.0,1
11814,45690,994.0,1
11815,45691,994.0,1
11816,45692,994.0,1
11817,45693,994.0,1
11818,45694,994.0,1
11819,45695,994.0,1
11820,45696,999.0,1
11821,45697,999.0,1
11822,45698,999.0,1
11823,45699,994.0,1
11824,45700,994.0,1
11825,45701,994.0,1
11826,45702,994.0,1
11827,45703,994.0,1
11828,45704,999.0,1
11829,45705,994.0,1
11830,45706,994.0,1
11831,45707,994.0,1
11832,45708,994.0,1
11833,45709,994.0,1
11834,45710,994.0,1
11835,45711,994.0,1
11836,45712,994.0,1
11837,45713,999.0,1
11838,45714,994.0,1
11839,45715,994.0,1
11840,45716,994.0,1
11841,45717,994.0,1
11842,45718,994.0,1
11843,45719,999.0,1
11844,45720,994.0,1
11845,45721,994.0,1
11846,45722,994.0,1
11847,45723,994.0,1
11848,45724,994.0,1
11849,45725,994.0,1
11850,45726,994.0,1
11851,45727,994.0,1
11852,45728,994.0,1
11853,45729,994.0,1
11854,45730,994.0,1
11855,45731,994.0,1
11856,45732,994.0,1
11857,45733,994.0,1
11858,45734,994.0,1
11859,45735,994.0,1
11860,45736,999.0,1
11861,45737,994.0,1
11862,45738,994.0,1
11863,45739,999.0,1
11864,45740,994.0,1
11865,45741,994.0,1
11866,45742,994.0,1
11867,45743,994.0,1
11868,45744,994.0,1
11869,45745,994.0,1
11870,45746,994.0,1
11871,45747,994.0,1
11872,45748,994.0,1
11873,45749,994.0,1
11874,45750,999.0,1
11875,45753,992.0,1
11876,45754,999.0,1
11877,45755,999.0,1
11878,45756,994.0,1
11879,45757,994.0,1
11880,45758,994.0,1
11881,45759,994.0,1
11882,45760,999.0,1
11883,45761,994.0,1
11884,45762,994.0,1
11885,45763,994.0,1
11886,45764,994.0,1
11887,45765,994.0,1
11888,45766,994.0,1
11889,45767,994.0,1
11890,45768,994.0,1
11891,45769,999.0,1
11892,45770,994.0,1
11893,45771,994.0,1
11894,45772,999.0,1
11895,45773,994.0,1
11896,45774,999.0,1
11897,45775,994.0,1
11898,45776,994.0,1
11899,45777,994.0,1
11900,45778,994.0,1
11901,45779,999.0,1
11902,45780,994.0,1
11903,45781,994.0,1
11904,45782,994.0,1
11905,45783,994.0,1
11906,45784,994.0,1
11907,45785,999.0,1
11908,45786,994.0,1
11909,45787,994.0,1
11910,45788,994.0,1
11911,45789,994.0,1
11912,45790,994.0,1
11913,45791,994.0,1
11914,45792,999.0,1
11915,45793,994.0,1
11916,45794,999.0,1
11917,45795,994.0,1
11918,45796,999.0,1
11919,45797,999.0,1
11920,45798,999.0,1
11921,45799,994.0,1
11922,45800,994.0,1
11923,45801,994.0,1
11924,45802,994.0,1
11925,45803,994.0,1
11926,45804,994.0,1
11927,45805,994.0,1
11928,45806,994.0,1
11929,45807,994.0,1
11930,45808,994.0,1
11931,45809,999.0,1
11932,45810,994.0,1
11933,45811,999.0,1
11934,45812,999.0,1
11935,45813,994.0,1
11936,45814,994.0,1
11937,45815,999.0,1
11938,45816,994.0,1
11939,45817,994.0,1
11940,45818,994.0,1
11941,45819,999.0,1
11942,45820,999.0,1
11943,45821,994.0,1
11944,45822,994.0,1
11945,45823,994.0,1
11946,45824,994.0,1
11947,45825,994.0,1
11948,45826,999.0,1
11949,45827,994.0,1
11950,45828,994.0,1
11951,45829,994.0,1
11952,45830,994.0,1
11953,45831,994.0,1
11954,45832,999.0,1
11955,45833,994.0,1
11956,45834,999.0,1
11957,45835,994.0,1
11958,45836,994.0,1
11959,45837,994.0,1
11960,45838,994.0,1
11961,45839,994.0,1
11962,45840,999.0,1
11963,45841,994.0,1
11964,45842,999.0,1
11965,45843,994.0,1
11966,45844,994.0,1
11967,45845,994.0,1
11968,45846,994.0,1
11969,45847,994.0,1
11970,45848,994.0,1
11971,45849,994.0,1
11972,45850,994.0,1
11973,45851,999.0,1
11974,45852,999.0,1
11975,45853,999.0,1
11976,45854,994.0,1
11977,45855,994.0,1
11978,45856,994.0,1
11979,45857,994.0,1
11980,45858,994.0,1
11981,45859,994.0,1
11982,45860,994.0,1
11983,45861,994.0,1
11984,45862,994.0,1
11985,45863,994.0,1
11986,45864,999.0,1
11987,45865,994.0,1
11988,45866,994.0,1
11989,45867,994.0,1
11990,45868,994.0,1
11991,45869,994.0,1
11992,45870,994.0,1
11993,45871,994.0,1
11994,45872,994.0,1
11995,45873,994.0,1
11996,45874,994.0,1
11997,45875,994.0,1
11998,45876,999.0,1
11999,45877,994.0,1
12000,45878,999.0,1
12001,45879,994.0,1
12002,45880,994.0,1
12003,45881,994.0,1
12004,45882,999.0,1
12005,45883,994.0,1
12006,45884,994.0,1
12007,45885,994.0,1
12008,45886,999.0,1
12009,45887,994.0,1
12010,45888,994.0,1
12011,45889,994.0,1
12012,45890,999.0,1
12013,45891,994.0,1
12014,45892,994.0,1
12015,45893,994.0,1
12016,45894,999.0,1
12017,45895,994.0,1
12018,45896,994.0,1
12019,45897,994.0,1
12020,45898,994.0,1
12021,45899,994.0,1
12022,45900,994.0,1
12023,45901,999.0,1
12024,45902,994.0,1
12025,45903,994.0,1
12026,45904,994.0,1
12027,45905,994.0,1
12028,45906,994.0,1
12029,45907,994.0,1
12030,45908,999.0,1
12031,45909,999.0,1
12032,45910,994.0,1
12033,45911,994.0,1
12034,45912,999.0,1
12035,45913,994.0,1
12036,45914,994.0,1
12037,45915,999.0,1
12038,45916,999.0,1
12039,45917,994.0,1
12040,45918,999.0,1
12041,45919,994.0,1
12042,45920,994.0,1
12043,45921,994.0,1
12044,45922,994.0,1
12045,45923,994.0,1
12046,45924,994.0,1
12047,45925,994.0,1
12048,45926,994.0,1
12049,45927,994.0,1
12050,45928,994.0,1
12051,45929,994.0,1
12052,45930,994.0,1
12053,45931,994.0,1
12054,45932,994.0,1
12055,45933,994.0,1
12056,45934,994.0,1
12057,45935,999.0,1
12058,45936,994.0,1
12059,45937,994.0,1
12060,45938,994.0,1
12061,45939,994.0,1
12062,45940,994.0,1
12063,45941,994.0,1
12064,45942,994.0,1
12065,45943,994.0,1
12066,45944,994.0,1
12067,45945,994.0,1
12068,45946,994.0,1
12069,45947,994.0,1
12070,45948,994.0,1
12071,45949,999.0,1
12072,45950,994.0,1
12073,45951,994.0,1
12074,45952,994.0,1
12075,45953,994.0,1
12076,45954,994.0,1
12077,45955,994.0,1
12078,45956,994.0,1
12079,45957,994.0,1
12080,45958,994.0,1
12081,45959,994.0,1
12082,45960,994.0,1
12083,45961,994.0,1
12084,45962,994.0,1
12085,45963,994.0,1
12086,45964,999.0,1
12087,45965,994.0,1
12088,45966,994.0,1
12089,45967,994.0,1
12090,45968,994.0,1
12091,45969,994.0,1
12092,45970,994.0,1
12093,45971,994.0,1
12094,45972,994.0,1
12095,45973,994.0,1
12096,45974,994.0,1
12097,45975,994.0,1
12098,45976,994.0,1
12099,45977,994.0,1
12100,45978,994.0,1
12101,45979,994.0,1
12102,45980,994.0,1
12103,45981,999.0,1
12104,45982,994.0,1
12105,45983,994.0,1
12106,45984,994.0,1
12107,45985,994.0,1
12108,45986,994.0,1
12109,45987,994.0,1
12110,45988,994.0,1
12111,45989,999.0,1
12112,45990,994.0,1
12113,45991,994.0,1
12114,45992,994.0,1
12115,45993,994.0,1
12116,45994,994.0,1
12117,45995,994.0,1
12118,45996,994.0,1
12119,45997,994.0,1
12120,45998,994.0,1
12121,45999,994.0,1
12122,46000,994.0,1
12123,46001,994.0,1
12124,46002,999.0,1
12125,46003,994.0,1
12126,46004,994.0,1
12127,46005,994.0,1
12128,46006,994.0,1
12129,46007,994.0,1
12130,46008,999.0,1
12131,46009,994.0,1
12132,46010,994.0,1
12133,46011,994.0,1
12134,46012,994.0,1
12135,46013,994.0,1
12136,46014,994.0,1
12137,46015,999.0,1
